2024-08-21 17:46:58	-89.56666666666666
2024-08-21 17:51:58	-89.75862068965517
2024-08-21 17:56:58	-90.0
2024-08-21 18:02:08	-89.86666666666666
2024-08-21 18:07:08	-90.13333333333334
2024-08-21 18:12:08	-89.8
2024-08-21 18:17:08	-90.23333333333333
2024-08-21 18:22:08	-90.16666666666667
2024-08-21 18:27:08	-89.96666666666667
2024-08-21 18:32:08	-90.19354838709677
2024-08-21 18:37:17	-90.1
2024-08-21 18:42:17	-89.76666666666667
2024-08-21 18:47:17	-89.4
2024-08-21 18:52:17	-89.46666666666667
2024-08-21 18:57:17	-89.77777777777777
2024-08-21 19:02:17	-89.36666666666666
2024-08-21 19:07:17	-89.7
2024-08-21 19:12:17	-89.7
2024-08-21 19:17:17	-89.66666666666667
2024-08-21 19:22:17	-89.4
2024-08-21 19:27:17	-89.36666666666666
2024-08-21 19:32:17	-88.73333333333333
2024-08-21 19:37:17	-81.63333333333334
2024-08-21 19:42:17	-80.76666666666667
2024-08-21 19:47:17	-81.4
2024-08-21 19:52:17	-79.06666666666666
2024-08-21 19:57:17	-77.11764705882354
2024-08-21 20:06:37	-93.06666666666666
2024-08-21 20:11:37	-94.52380952380952
2024-08-21 20:16:37	-94.2
2024-08-21 20:21:37	-88.63333333333334
2024-08-21 20:26:37	-84.23333333333333
2024-08-21 20:31:37	-84.13333333333334
2024-08-21 20:36:37	-86.26666666666667
2024-08-21 20:41:37	-86.26666666666667
2024-08-21 20:46:37	-79.89285714285714
2024-08-22 18:22:04	-92.8
2024-08-22 18:27:04	-95.36666666666666
2024-08-22 18:32:04	-93.66666666666667
2024-08-22 19:36:24	-94.76
2024-08-22 19:41:24	-88.82758620689656
2024-08-22 19:46:24	-63.43333333333333
2024-08-22 19:51:24	-62.8
2024-08-22 19:56:24	-62.63636363636363
2024-08-22 20:02:14	-62.266666666666666
2024-08-22 20:07:14	-61.5
2024-08-22 20:12:14	-60.833333333333336
2024-08-22 20:17:14	-59.833333333333336
2024-08-22 20:22:14	-59.733333333333334
2024-08-22 20:27:14	-59.38461538461539
2024-08-22 20:34:54	-59.06666666666667
2024-08-22 20:39:54	-58.3
2024-08-22 20:44:54	-58.06666666666667
2024-08-22 20:49:54	-57.833333333333336
2024-08-22 20:54:54	-57.8
2024-08-22 20:59:54	-57.833333333333336
2024-08-22 21:04:54	-57.9
2024-08-22 21:09:54	-58.13333333333333
2024-08-22 21:14:54	-57.86666666666667
2024-08-22 21:19:54	-58.666666666666664
2024-08-22 21:24:54	-58.03333333333333
2024-08-22 21:29:54	-58.6
2024-08-22 21:34:54	-57.833333333333336
2024-08-22 21:39:54	-57.833333333333336
2024-08-22 21:44:54	-57.86666666666667
2024-08-22 21:49:54	-57.46666666666667
2024-08-22 21:54:54	-57.56666666666667
2024-08-22 21:59:54	-57.705882352941174
2024-08-22 22:04:54	-57.6
2024-08-22 22:09:54	-57.53333333333333
2024-08-22 22:14:54	-57.7
2024-08-22 22:19:54	-57.63333333333333
2024-08-22 22:24:54	-57.7
2024-08-22 22:29:54	-57.63333333333333
2024-08-22 22:34:54	-57.733333333333334
2024-08-22 22:39:54	-57.666666666666664
2024-08-22 22:44:54	-57.7
2024-08-22 22:49:54	-57.8
2024-08-22 22:54:54	-57.766666666666666
2024-08-22 22:59:54	-57.64705882352941
2024-08-22 23:04:54	-57.766666666666666
2024-08-22 23:09:54	-57.86666666666667
2024-08-22 23:14:54	-57.733333333333334
2024-08-22 23:19:54	-57.8
2024-08-22 23:24:54	-57.666666666666664
2024-08-22 23:29:54	-57.9
2024-08-22 23:34:54	-57.766666666666666
2024-08-22 23:39:54	-57.875
2024-08-23 17:26:41	-58.233333333333334
2024-08-23 17:31:41	-75.3
2024-08-23 17:36:41	-69.43333333333334
2024-08-23 17:41:41	-61.3
2024-08-23 17:46:41	-61.107142857142854
2024-08-23 18:07:21	-78.4
2024-08-23 18:12:21	-81.5
2024-08-23 18:17:21	-82.5
2024-08-23 18:22:21	-82.5
2024-08-23 18:27:21	-82.4
2024-08-23 18:32:21	-82.66666666666667
2024-08-23 18:37:21	-82.7
2024-08-23 18:42:21	-82.6
2024-08-23 18:47:21	-79.56666666666666
2024-08-23 18:52:21	-78.66666666666667
2024-08-23 18:57:21	-78.75
2024-08-23 19:13:41	-46.266666666666666
2024-08-23 19:18:41	-46.3
2024-08-23 19:23:41	-50.3
2024-08-23 19:28:41	-46.7
2024-08-23 19:33:41	-45.73684210526316
2024-08-23 19:48:51	-46.214285714285715
2024-08-23 19:54:21	-44.93333333333333
2024-08-23 19:59:21	-44.93333333333333
2024-08-23 20:04:21	-44.833333333333336
2024-08-23 20:09:21	-44.86666666666667
2024-08-23 20:14:21	-44.93333333333333
2024-08-23 20:19:21	-44.86666666666667
2024-08-23 20:24:21	-44.96666666666667
2024-08-23 20:29:21	-44.833333333333336
2024-08-23 20:34:21	-44.93333333333333
2024-08-23 20:39:21	-44.8
2024-08-23 20:44:21	-44.9
2024-08-23 20:49:21	-44.766666666666666
2024-08-23 20:54:21	-44.9
2024-08-23 20:59:21	-44.833333333333336
2024-08-23 21:04:21	-44.8
2024-08-23 21:20:31	-74.73333333333333
2024-08-23 21:25:31	-74.6
2024-08-23 21:30:31	-74.56666666666666
2024-08-23 21:35:31	-74.56666666666666
2024-08-23 21:40:31	-74.36666666666666
2024-08-23 21:45:31	-74.29032258064517
2024-08-23 21:50:40	-74.2
2024-08-23 21:55:40	-74.26666666666667
2024-08-23 22:00:40	-74.3
2024-08-23 22:05:40	-74.23333333333333
2024-08-23 22:10:40	-74.23333333333333
2024-08-23 22:15:40	-74.26666666666667
2024-08-23 22:20:40	-74.3
2024-08-23 22:25:40	-74.2
2024-08-23 22:30:40	-83.36666666666666
2024-08-23 22:35:40	-85.03333333333333
2024-08-23 22:40:40	-80.43333333333334
2024-08-23 22:45:40	-81.36666666666666
2024-08-23 22:50:40	-81.5
2024-08-23 22:55:40	-81.2
2024-08-23 23:00:40	-81.5
2024-08-23 23:05:40	-81.5
2024-08-23 23:10:40	-81.5
2024-08-23 23:15:40	-81.26666666666667
2024-08-23 23:20:40	-81.4
2024-08-23 23:25:40	-81.33333333333333
2024-08-23 23:30:40	-81.56666666666666
2024-08-23 23:35:40	-81.23333333333333
2024-08-23 23:40:40	-81.46666666666667
2024-08-23 23:45:40	-81.46666666666667
2024-08-23 23:50:40	-81.26666666666667
2024-08-23 23:55:40	-81.36666666666666
2024-08-24 00:00:40	-81.63333333333334
2024-08-24 00:05:40	-81.4
2024-08-24 00:10:40	-81.36666666666666
2024-08-24 00:15:40	-81.4
2024-08-24 00:20:40	-81.33333333333333
2024-08-24 00:25:40	-81.33333333333333
2024-08-24 00:30:40	-81.23333333333333
2024-08-24 00:35:40	-81.3
2024-08-24 00:40:40	-81.33333333333333
2024-08-24 00:45:40	-81.5
2024-08-24 00:50:40	-81.56666666666666
2024-08-24 00:55:40	-81.33333333333333
2024-08-24 01:00:40	-81.23333333333333
2024-08-24 01:05:40	-81.3
2024-08-24 01:10:40	-81.53333333333333
2024-08-24 01:15:40	-81.46666666666667
2024-08-24 01:20:40	-81.53333333333333
2024-08-24 01:25:40	-81.6
2024-08-24 01:30:40	-81.4
2024-08-24 01:35:40	-81.4
2024-08-24 01:40:40	-81.46666666666667
2024-08-24 01:45:40	-81.43333333333334
2024-08-24 01:50:40	-81.5
2024-08-24 01:55:40	-81.6
2024-08-24 02:00:40	-81.66666666666667
2024-08-24 02:05:40	-81.5
2024-08-24 02:10:40	-81.56666666666666
2024-08-24 02:15:40	-81.43333333333334
2024-08-24 02:20:40	-81.43333333333334
2024-08-24 02:25:40	-81.4
2024-08-24 02:30:40	-81.56666666666666
2024-08-24 02:35:40	-81.73333333333333
2024-08-24 02:40:40	-81.7
